,BTCUSDT 1h,EURUSD 5m,AUDUSD 1h,XAUUSD 1h,USDJPY 15m,NZDUSD 4h,GBPUSD 4h,USDCHF 15m,USDCAD 1h
2024-12-02 00:00:00+00:00,-1.2997659508002237,0.0,0.18188608400821704,0.0,0.0,0.0,0.6107279359018573,0.0,0.0
2024-12-03 00:00:00+00:00,0.4484177720740228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-04 00:00:00+00:00,0.0,-2.968279540676179,-1.045704861296269,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-05 00:00:00+00:00,-1.3365747857633823,-3.2421187823544724,0.0,0.0,-0.36345498398183557,0.9485743473387598,0.0,-1.11546254534134,0.8810379142354671
2024-12-06 00:00:00+00:00,0.0,0.0,-1.0459451491971326,0.0,-1.1111754401582472,0.0,0.26003034934073777,0.0,0.8996373813767787
2024-12-07 00:00:00+00:00,0.7837227489358346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-09 00:00:00+00:00,0.0,0.0,0.0,-1.0613910817983045,-1.1069363735946127,0.0,0.0,0.0,0.0
2024-12-10 00:00:00+00:00,0.0,-3.329316359854182,0.0,0.0,0.0,-0.7814767490964502,0.0,0.0,0.0
2024-12-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.5095799286755519,0.0,-1.0772701761410113
2024-12-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8944345229315949
2024-12-13 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,-1.0308408825455688,0.0,0.0
2024-12-14 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-15 00:00:00+00:00,0.0,-3.1618660059226094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.6444030269832788,0.0,0.0
2024-12-17 00:00:00+00:00,0.0,-3.293246923615012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-18 00:00:00+00:00,0.0,-5.20343261890154,-1.0448189315394305,0.0,-1.1117858466406993,-1.0351614812276109,0.0,-2.306858561683941,0.0
2024-12-19 00:00:00+00:00,7.428258203763748,0.0,0.0,-1.0494315987437874,21.234579217249046,0.0,-1.0291336671115854,0.0,0.0
2024-12-20 00:00:00+00:00,0.0,0.0,1.4750327274379862,0.0,0.0,0.0,0.8469249137326005,1.95071462730194,0.0
2024-12-21 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6743197434232648
2024-12-23 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-24 00:00:00+00:00,0.0,-3.243999913793644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-25 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-26 00:00:00+00:00,0.0,-1.5767215947652096,0.0,0.0,0.0,0.0,0.0,0.0,0.8389823515195208
2024-12-27 00:00:00+00:00,1.3717720091293013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8628405883399995
2024-12-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-29 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-30 00:00:00+00:00,0.0,0.0,0.0,0.0,-1.1732963385958752,0.0,0.0,0.0,0.8699734370977932
2024-12-31 00:00:00+00:00,0.0,0.0,-0.33025814671970904,0.0,0.0,0.0,0.0,0.0,-1.106197248333134
2025-01-01 00:00:00+00:00,0.0,0.0,0.0,0.0,-1.137506236552115,0.0,0.0,0.0,-0.8195490247658049
2025-01-02 00:00:00+00:00,0.0,0.0,0.0,0.0,-2.246107053388802,0.0,-1.0370416628329016,0.0,0.8274101646139873
2025-01-03 00:00:00+00:00,0.0,0.0,0.0,0.0,-1.119951826118314,0.0,0.7051285855399843,0.0,0.0
2025-01-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-07 00:00:00+00:00,0.0,14.123532369836393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-08 00:00:00+00:00,3.532057712889176,0.0,0.0,0.0,0.0,0.0,-0.20155104828973702,2.4448408427922796,0.0
2025-01-09 00:00:00+00:00,0.0,0.0,4.272971598052833,0.0,-1.1122286541827229,0.0,0.0,0.0,0.0
2025-01-10 00:00:00+00:00,0.0,0.0,0.0,0.0,-1.1144490300937244,0.0,0.0,0.0,0.0
2025-01-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-0.46565636127176707,0.0,0.0,0.0
2025-01-13 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.404101862054343,0.0,0.8903324899578656
2025-01-14 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0,-1.1337425154541063,-1.0415652490187917,0.0,0.0,0.0
2025-01-16 00:00:00+00:00,0.0,0.0,0.0,-0.3804821113647762,0.0,0.0,0.0,0.0,0.40528113597398585
2025-01-17 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,-0.13680513429001187,-0.5731695648545887,0.0
2025-01-18 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-19 00:00:00+00:00,0.0,0.0,1.7249662576053602,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-20 00:00:00+00:00,-2.264795645940188,0.0,0.0,0.0,-2.2285660566705845,0.9329482404580953,0.0,0.0,0.9417026180878957
2025-01-21 00:00:00+00:00,0.0,0.0,0.0,0.4125268227162444,0.0,0.3154347464213099,2.9684864712584176,0.0,0.27406615402182816
2025-01-22 00:00:00+00:00,0.0,0.0,-1.0455986356908173,0.0,-2.230438836760168,0.0,0.0,0.0,0.0
2025-01-23 00:00:00+00:00,-1.137385254778627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-24 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,-1.0238053915199883,0.0,0.0
2025-01-25 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-26 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.2325582810439247,0.0,0.0,0.0
2025-01-27 00:00:00+00:00,0.0,-4.581369091838302,0.0,0.0,-1.1163498893631565,0.0,0.3506906471000051,0.0,-1.1086813011364516
2025-01-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5370972042327237,0.0
2025-01-29 00:00:00+00:00,0.0,0.0,3.4279194168138707,0.0,-1.119944582070112,0.0,0.0,0.0,0.0
2025-01-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-31 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,-0.13670769758494802,0.0,-1.03493073387723
2025-02-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-02 00:00:00+00:00,0.0,0.0,-1.0760140337098982,0.0,-1.2763266131502733,-1.0377874859051188,-1.0357212745534772,0.0,0.0
2025-02-03 00:00:00+00:00,0.0,0.0,3.3967235969713787,0.0,-1.1361452198130007,0.0,0.0,-0.7717774604720051,0.0
2025-02-04 00:00:00+00:00,-1.0712680674426533,0.0,0.0,0.1376658164961729,0.0,2.670414818959625,2.9718589615066278,0.0,0.0
2025-02-05 00:00:00+00:00,0.0,0.0,0.0,1.9154062107262777,0.0,0.0,0.33475893894466063,0.0,0.0
2025-02-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1197677761380256,0.0
2025-02-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7883054727916746,0.0
2025-02-10 00:00:00+00:00,0.0,0.0,0.0,0.0,-2.2212585975698644,0.0,0.0,0.0,0.0
2025-02-11 00:00:00+00:00,0.0,0.0,0.0,1.929114824470882,0.0,0.0,0.0,0.0,0.8930575381025505
2025-02-12 00:00:00+00:00,-1.2957776258288205,0.0,2.5867645251996234,0.0,0.0,0.0,0.0,0.0,-1.0952684675169417
2025-02-13 00:00:00+00:00,0.0,0.0,0.0,0.0,7.8735282966608695,0.0,0.0,0.0,0.0
2025-02-14 00:00:00+00:00,0.0,0.0,-0.3474535789465286,0.0,0.0,0.0,-0.6105348062567321,0.0,0.0
2025-02-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-17 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-1.0357811903631613,0.0,0.0,0.0
2025-02-18 00:00:00+00:00,0.0,-6.245419234184579,0.0,0.0,0.8037329008707762,0.0,0.0,0.0,-0.4329878340370503
2025-02-19 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-20 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9077313902101098
2025-02-21 00:00:00+00:00,0.3274077620858524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8980043280766319
2025-02-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-23 00:00:00+00:00,0.0,0.0,0.0,0.0,12.331628406043357,0.13406179906817994,0.0,2.1804193948915267,0.0
2025-02-24 00:00:00+00:00,0.0,-3.284472942808171,0.0,0.0,0.0,0.0,0.3903253992355828,0.0,0.0
2025-02-25 00:00:00+00:00,0.0,-1.5799102323451755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-26 00:00:00+00:00,0.0,0.0,0.0,-1.0428530900875337,0.0,0.0,0.0,0.0,0.0
2025-02-27 00:00:00+00:00,0.0,-1.5716594583862613,-1.0488271203152293,0.39155719785609794,0.0,-0.6270096828621156,0.0,0.0,0.0
2025-02-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.0039849649516,0.0,0.0
2025-03-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-03 00:00:00+00:00,0.0,-1.6116370111270106,0.0,0.0,0.0,0.0,0.0,0.0,0.8818569015830712
2025-03-04 00:00:00+00:00,-2.11815876347616,0.0,0.0,0.14836964044434237,0.0,-0.4660390081435621,0.0,8.983370008070725,-1.0567588757123338
2025-03-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-1.0340149878816882,-1.0328081986669773,0.0,0.0
2025-03-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-09 00:00:00+00:00,0.0,0.0,1.626410646382969,0.0,0.0,0.4038907756729654,0.0,0.0,0.0
2025-03-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-11 00:00:00+00:00,0.0,0.0,0.0,-0.6847742076750252,0.0,0.0,0.0,0.0,0.0
2025-03-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-13 00:00:00+00:00,0.0,0.0,0.0,1.49979701038338,-1.0971617624152363,1.2579401836902826,0.0,0.0,0.62137561918492
2025-03-14 00:00:00+00:00,0.0,0.0,0.0,0.028164329606687404,0.0,0.0,0.2578219180373057,0.0,0.0
2025-03-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-17 00:00:00+00:00,0.0,-6.177882423274361,0.0,0.0,0.0,-1.0406544221591403,0.0,0.0,0.0
2025-03-18 00:00:00+00:00,0.0,0.0,0.0,-0.25249903774474164,4.056817663840998,0.0,0.0,0.0,0.0
2025-03-19 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-20 00:00:00+00:00,0.0,-1.6467171963375171,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-21 00:00:00+00:00,0.0,0.0,0.0,0.0,-1.0979356309723232,0.0,0.0,0.0,0.0
2025-03-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-23 00:00:00+00:00,0.0,0.0,0.2860714502947988,0.0,1.8253250430630257,0.13625606480445013,0.0,0.0,0.0
2025-03-24 00:00:00+00:00,0.0,-1.4446425950913406,0.0,0.0,0.0,0.0,-0.2723912667734097,0.0,0.0
2025-03-25 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-26 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1.0212914888390372,0.0,0.0,0.0
2025-03-27 00:00:00+00:00,0.0,-3.1347762931616727,0.0,-1.2585586320419786,3.0406590680574657,0.0,0.0,-1.1395735389744184,-0.23054233199981297
2025-03-28 00:00:00+00:00,0.0,-1.4583635318061818,0.0,-0.19802357033092108,-1.1177368967913743,0.0,0.0,2.023127913466999,0.0
2025-03-29 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-31 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-1.0465945883342267,0.0,0.0,0.0
2025-04-01 00:00:00+00:00,0.0,0.0,0.0,0.0,1.3407580310789817,0.0,0.0,0.0,0.758917304352384
2025-04-02 00:00:00+00:00,0.23364489988952836,0.0,1.474234342841223,0.0,-1.1127251412028325,0.0,2.6108161798412928,0.0,0.0
2025-04-03 00:00:00+00:00,0.0,0.0,-1.0297148306088286,-2.062648736896892,0.0,-1.0432879258190522,0.0,11.5753006150676,0.0
2025-04-04 00:00:00+00:00,0.0,0.0,-1.019888084156801,0.0,0.0,3.1386755028967523,2.9768082000761895,0.0,0.0
2025-04-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-06 00:00:00+00:00,0.0,0.0,0.0,0.8610552424307382,0.0,0.0,0.0,0.0,-0.21275017139331884
2025-04-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0480260163970076,0.0,0.0
2025-04-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9496525540147345
2025-04-10 00:00:00+00:00,1.3667440351803222,-1.394080412007837,0.0,2.23963155236697,0.0,-1.0966147403442288,0.0,-1.0293273549873119,0.0
2025-04-11 00:00:00+00:00,0.0,0.0,-1.0143886942687488,0.38439627158010514,0.0,0.0,-1.0144237765370174,0.0,0.0
2025-04-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-13 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-14 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.04371509752364674,0.22205671377085243,0.0,0.0,0.0
2025-04-16 00:00:00+00:00,-1.3595770768841948,-1.3957969381804727,-1.4704710480134824,3.632065133691759,0.0,0.0,0.3770071067617852,0.0,0.0
2025-04-17 00:00:00+00:00,0.0,-1.3452429237244734,0.0,0.0,0.0,0.0,0.0,0.0,0.9232844809757972
2025-04-18 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-19 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-20 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.12624027207086433,0.0,0.0,0.0
2025-04-21 00:00:00+00:00,0.0,0.0,0.0,1.9299057770277044,0.0,0.0,0.5084079776845234,6.041256759467466,0.0
2025-04-22 00:00:00+00:00,0.0,0.0,0.0,0.47340231859843795,0.0,0.0,0.0,0.0,0.0
2025-04-23 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9256167805054101
2025-04-24 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.49141026853297637,0.0,0.0,0.0
2025-04-25 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74843894272873,0.0
2025-04-26 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-27 00:00:00+00:00,0.0,0.0,2.0583103890758365,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-28 00:00:00+00:00,0.0,-5.448664582746771,0.0,0.0,0.0,0.0,0.0,0.0,0.8934519572533008
2025-04-29 00:00:00+00:00,0.0,0.0,0.0,0.0,3.3113470990001668,0.0,0.0,0.0,0.0
2025-04-30 00:00:00+00:00,-1.4918307131271054,-9.47111659833014,0.0,0.0,-1.1014674747330073,0.0,1.0932472342032522,-1.306778284867793,-1.0889040845937263
2025-05-01 00:00:00+00:00,0.0,0.0,0.8337644005202549,0.6261321100181066,0.0,0.0,0.0,0.0,0.0
2025-05-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0705055573519684,0.0
2025-05-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-04 00:00:00+00:00,0.0,0.46090755953088974,0.0,0.0,0.0,0.5905700479975272,0.0,0.0,0.0
2025-05-05 00:00:00+00:00,0.0,-1.4630610525945364,0.0,0.0,-1.0788646289833106,0.0,0.0,1.04843490665885,0.0
2025-05-06 00:00:00+00:00,0.0,-4.196741526429722,0.0,1.9499755105652863,0.0,0.0,0.0,0.0,0.0
2025-05-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2810095210965327,0.9183381958163315
2025-05-08 00:00:00+00:00,0.0,23.870963706083817,0.0,0.0,0.0,2.072589887928293,0.0,0.0,0.0
2025-05-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0787364697461335,2.507874369836614,0.0
2025-05-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 00:00:00+00:00,-0.2556455428608927,0.0,0.0,-0.5198162359089042,0.0,0.0,0.0,0.0,0.0
2025-05-13 00:00:00+00:00,0.0,-1.181167827920502,0.0,0.0,0.0,1.721843275388903,0.0,0.0,0.0
2025-05-14 00:00:00+00:00,0.0,0.0,0.0,0.0,-1.0850247751959015,0.0,1.2454610918836673,-1.0831800381943495,0.9067312410362434
2025-05-15 00:00:00+00:00,0.0,-1.4766355008192011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0943175127069127,0.0
2025-05-17 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-18 00:00:00+00:00,0.0,-1.4981513433512659,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-19 00:00:00+00:00,-1.2700426707936565,0.0,0.0,0.0,0.0,0.0,0.11236270117839077,0.0,0.0
2025-05-20 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-21 00:00:00+00:00,0.0,0.0,0.0,0.7119242593318458,0.0,-1.0445615970845858,0.0,0.0,0.0
2025-05-22 00:00:00+00:00,0.0,19.851984929234117,0.0,0.0,7.361868227802054,0.0,0.0,-1.102394362678027,0.0
2025-05-23 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,-1.4339442690722086,0.0,0.0
2025-05-24 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-25 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-26 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-1.0344099220450045,0.0,0.0,0.0
2025-05-27 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-28 00:00:00+00:00,0.27964539408694733,0.0,0.0,0.0,0.0,0.0,-0.5604692181225149,0.0,0.0
2025-05-29 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-30 00:00:00+00:00,0.0,0.0,0.0,0.0,-1.1060211818075958,0.0,0.0,0.0,0.0
2025-05-31 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02 00:00:00+00:00,0.0,0.0,0.0,1.8375774517154402,0.0,0.0,-0.20440913181128026,4.735045656255877,0.0
2025-06-03 00:00:00+00:00,0.0,-4.849154730354403,0.0,0.0,0.0,-1.0396504383714382,0.0,0.0,0.0
2025-06-04 00:00:00+00:00,0.0,-2.9703288809420525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-05 00:00:00+00:00,-1.5086400309337973,19.61362838945187,0.0,0.0,-2.190473098441071,0.0,0.0,0.0,0.0
2025-06-06 00:00:00+00:00,0.0,-1.4192440151222165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-08 00:00:00+00:00,0.0,0.0,0.0,0.6244664848058399,0.0,0.0,0.0,0.0,0.0
2025-06-09 00:00:00+00:00,0.0,-1.5829540448949917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031492913081084706
2025-06-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.5868723694729465,0.0,0.0
2025-06-12 00:00:00+00:00,0.0,0.0,0.0,0.021514955434587618,0.0,0.941565690079267,0.0,0.0,0.0
2025-06-13 00:00:00+00:00,2.8478713349952103,0.0,0.0,0.7815275647030298,0.0,0.9887937887097208,0.0,0.0,0.0
2025-06-14 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-15 00:00:00+00:00,0.0,-4.789073791482577,0.0,0.0,-1.0917078442908559,0.03933745197459301,0.0,0.0,0.0
2025-06-16 00:00:00+00:00,0.0,0.0,0.0,0.0,-1.1016697444204793,0.0,0.7339309742159065,0.0,0.0
2025-06-17 00:00:00+00:00,0.0,-1.476438322417799,0.0,0.0,0.0,0.0,-1.0288075852211866,0.0,0.0
2025-06-18 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-19 00:00:00+00:00,0.0,0.0,0.0,0.0,2.7089336872532894,2.4256203617548744,0.0,0.0,0.0
2025-06-20 00:00:00+00:00,-1.2153636742472345,-4.389897247105988,0.0,0.0,0.0,0.0,0.1602204262407408,0.0,0.0
2025-06-21 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-23 00:00:00+00:00,-1.152454657348295,0.0,0.0,0.0,-1.092536685654085,-1.0400023187380105,0.0,0.0,0.0
2025-06-24 00:00:00+00:00,0.0,0.0,0.0,0.5709591311783517,0.0,0.0,-1.026759800887253,0.0,0.0
2025-06-25 00:00:00+00:00,5.250953078924972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-27 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0679260359035916
2025-06-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-29 00:00:00+00:00,0.0,0.0,0.0,0.0,7.257084771186494,0.0,0.0,0.0,0.0
2025-06-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,-1.0298076678246266,0.0,0.0
2025-07-03 00:00:00+00:00,0.0,0.0,0.0,0.0,-1.114630617832485,1.32169247950212,0.0,0.0,0.0
2025-07-04 00:00:00+00:00,0.0,-12.53116424401426,0.0,0.0,0.0,0.0,0.0,0.0,-1.1272457215195693
2025-07-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-07 00:00:00+00:00,0.0,-3.0182190288403117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-08 00:00:00+00:00,0.0,15.72129472760728,0.0,-0.3898948324742013,15.044603493585933,0.0,0.0,0.0,0.0
2025-07-09 00:00:00+00:00,0.0,-1.722505773612636,1.1416887581143136,0.0,0.0,0.0,0.35546097553076644,0.0,0.0
2025-07-10 00:00:00+00:00,0.0,-1.6181100714663637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-11 00:00:00+00:00,37.36935862925302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-13 00:00:00+00:00,0.0,0.0,0.0,0.0,5.818957424174874,0.6783819832659636,0.0,0.0,0.0
2025-07-14 00:00:00+00:00,0.0,-1.5156173240605761,0.0,0.0,0.0,0.0,-1.031634078992427,0.0,-1.1328516815203291
2025-07-15 00:00:00+00:00,0.5872019458479822,-1.5552196285341429,3.745070828674936,0.0,0.0,0.0,0.0,0.0,0.891148819250917
2025-07-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-1.0437065547088449,0.0,-1.061056837364262,0.0
2025-07-17 00:00:00+00:00,0.0,0.0,0.0,-1.0559693190265524,0.0,0.0,0.0,0.0,0.0
